club_name,club_number_player,club_avg_age,club_league,club_number_foreign_players,club_number_national_players,club_stadium,club_stadium_seats,club_current_transfer_balance,player_position,player_number,player_name,player_dob,player_country,player_value
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Abwehr,5,Leonardo Balerdi,26.01.1999 (24),Argentinien,"10,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Abwehr,95,Isaak Touré,28.03.2003 (20),Frankreich,"6,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Abwehr,12,Renan Lodi,08.04.1998 (25),Brasilien,"20,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Abwehr,-,Jordan Amavi,09.03.1994 (29),Frankreich,"2,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Abwehr,7,Jonathan Clauss,25.09.1992 (30),Frankreich,"14,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Abwehr,-,Pol Lirola,13.08.1997 (25),Spanien,"2,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Mittelfeld,19,Geoffrey Kondogbia,15.02.1993 (30),Zentralafrikanische Republik,"14,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Mittelfeld,22,Pape Gueye,24.01.1999 (24),Senegal,"10,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Mittelfeld,6,Mattéo Guendouzi,14.04.1999 (24),Frankreich,"25,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Mittelfeld,21,Valentin Rongier,07.12.1994 (28),Frankreich,"22,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Mittelfeld,27,Jordan Veretout,01.03.1993 (30),Frankreich,"16,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Mittelfeld,8,Azzedine Ounahi,19.04.2000 (23),Marokko,"12,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Mittelfeld,37,Emran Soglo,11.07.2005 (18),England,nan
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Mittelfeld,18,Ruslan Malinovskyi,04.05.1993 (30),Ukraine,"15,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Mittelfeld,11,Amine Harit,18.06.1997 (26),Marokko,"12,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Sturm,17,Cengiz Ünder,14.07.1997 (26),Türkei,"20,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Sturm,23,Ismaïla Sarr,25.02.1998 (25),Senegal,"20,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Sturm,24,François Mughe,16.06.2004 (19),Kamerun,300 Tsd. €
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Sturm,9,Vitinha,15.03.2000 (23),Portugal,"18,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Sturm,29,Iliman Ndiaye,06.03.2000 (23),Senegal,"18,00 Mio. €"
Olympique Marseille,26,"25,8",Ligue 1,19,16,Orange Vélodrome,67.394 Plätze,"-51,50 Mio. €",Sturm,10,Pierre-Emerick Aubameyang,18.06.1989 (34),Gabun,"4,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Torwart,21,Sam Johnstone,25.03.1993 (30),England,"6,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Torwart,13,Vicente Guaita,10.01.1987 (36),Spanien,"1,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Torwart,41,Joe Whitworth,29.02.2004 (19),England,900 Tsd. €
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Torwart,31,Remi Matthews,10.02.1994 (29),England,350 Tsd. €
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Abwehr,6,Marc Guéhi,13.07.2000 (23),England,"35,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Abwehr,16,Joachim Andersen,31.05.1996 (27),Dänemark,"30,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Abwehr,26,Chris Richards,28.03.2000 (23),Vereinigte Staaten,"10,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Abwehr,36,Nathan Ferguson,06.10.2000 (22),England,"1,20 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Abwehr,5,James Tomkins,29.03.1989 (34),England,800 Tsd. €
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Abwehr,3,Tyrick Mitchell,01.09.1999 (23),England,"22,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Abwehr,17,Nathaniel Clyne,05.04.1991 (32),England,"2,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Abwehr,2,Joel Ward,29.10.1989 (33),England,"1,20 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Mittelfeld,28,Cheick Doucouré,08.01.2000 (23),Mali,"35,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Mittelfeld,8,Jefferson Lerma,25.10.1994 (28),Kolumbien,"20,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Mittelfeld,44,Jairo Riedewald,09.09.1996 (26),Niederlande,"3,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Mittelfeld,29,Naouirou Ahamada,29.03.2002 (21),Frankreich,"10,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Mittelfeld,19,Will Hughes,17.04.1995 (28),England,"5,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Mittelfeld,15,Jeffrey Schlupp,23.12.1992 (30),Ghana,"7,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Mittelfeld,10,Eberechi Eze,29.06.1998 (25),England,"40,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Mittelfeld,-,Matheus França,01.04.2004 (19),Brasilien,"9,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Sturm,7,Michael Olise,12.12.2001 (21),Frankreich,"38,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Sturm,23,Malcolm Ebiowei,04.09.2003 (19),England,"3,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Sturm,49,Jesurun Rak-Sakyi,05.10.2002 (20),England,"1,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Sturm,22,Odsonne Edouard,16.01.1998 (25),Frankreich,"15,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Sturm,14,Jean-Philippe Mateta,28.06.1997 (26),Frankreich,"7,00 Mio. €"
Crystal Palace,26,"25,9",Premier League,13,8,Selhurst Park,26.047 Plätze,"-20,00 Mio. €",Sturm,9,Jordan Ayew,11.09.1991 (31),Ghana,"5,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Torwart,99,Odysseas Vlachodimos,26.04.1994 (29),Griechenland,"16,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Torwart,24,Samuel Soares,15.06.2002 (21),Portugal,"2,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Torwart,75,André Gomes,20.10.2004 (18),Portugal,"2,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Torwart,45,Leo Kokubo,23.01.2001 (22),Japan,125 Tsd. €
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Abwehr,4,António Silva,30.10.2003 (19),Portugal,"45,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Abwehr,5,Morato,30.06.2001 (22),Brasilien,"13,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Abwehr,38,João Victor,17.07.1998 (25),Brasilien,"7,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Abwehr,44,Tomás Araújo,16.05.2002 (21),Portugal,"5,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Abwehr,30,Nicolás Otamendi,12.02.1988 (35),Argentinien,"2,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Abwehr,13,David Jurásek,07.08.2000 (23),Tschechien,"5,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Abwehr,23,Mihailo Ristic,31.10.1995 (27),Serbien,"3,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Abwehr,6,Alexander Bah,09.12.1997 (25),Dänemark,"14,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Mittelfeld,61,Florentino,19.08.1999 (23),Portugal,"20,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Mittelfeld,10,Orkun Kökcü,29.12.2000 (22),Türkei,"35,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Mittelfeld,8,Fredrik Aursnes,10.12.1995 (27),Norwegen,"20,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Mittelfeld,20,João Mário,19.01.1993 (30),Portugal,"14,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Mittelfeld,87,João Neves,27.09.2004 (18),Portugal,"10,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Mittelfeld,22,Chiquinho,19.07.1995 (28),Portugal,"6,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Mittelfeld,17,Soualiho Meïté,17.03.1994 (29),Frankreich,"3,50 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Mittelfeld,18,Paulo Bernardo,24.01.2002 (21),Portugal,"3,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Sturm,27,Rafa,17.05.1993 (30),Portugal,"22,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Sturm,21,Andreas Schjelderup,01.06.2004 (19),Norwegen,"9,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Sturm,47,Tiago Gouveia,18.06.2001 (22),Portugal,"3,50 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Sturm,7,David Neres,03.03.1997 (26),Brasilien,"25,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Sturm,11,Ángel Di María,14.02.1988 (35),Argentinien,"8,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Sturm,33,Petar Musa,04.03.1998 (25),Kroatien,"7,00 Mio. €"
Benfica Lissabon,27,"24,6",Liga Portugal,16,10,Estádio da Luz,64.642 Plätze,"-28,32 Mio. €",Sturm,19,Casper Tengstedt,01.06.2000 (23),Dänemark,"6,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Torwart,99,Diogo Costa,19.09.1999 (23),Portugal,"45,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Torwart,14,Cláudio Ramos,16.11.1991 (31),Portugal,"1,50 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Torwart,94,Samuel,29.03.1994 (29),Brasilien,"1,50 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Abwehr,4,David Carmo,19.07.1999 (24),Portugal,"14,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Abwehr,2,Fábio Cardoso,19.04.1994 (29),Portugal,"4,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Abwehr,3,Pepe,26.02.1983 (40),Portugal,"1,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Abwehr,5,Iván Marcano,23.06.1987 (36),Spanien,500 Tsd. €
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Abwehr,12,Zaidu,13.06.1997 (26),Nigeria,"8,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Abwehr,18,Wendell,20.07.1993 (30),Brasilien,"5,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Abwehr,23,João Mário,03.01.2000 (23),Portugal,"16,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Abwehr,17,Rodrigo Conceição,02.01.2000 (23),Portugal,"1,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Abwehr,-,Carraça,01.03.1993 (30),Portugal,800 Tsd. €
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Mittelfeld,8,Marko Grujic,13.04.1996 (27),Serbien,"9,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Mittelfeld,-,Mamadou Loum,30.12.1996 (26),Senegal,"2,50 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Mittelfeld,6,Stephen Eustaquio,21.12.1996 (26),Kanada,"12,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Mittelfeld,16,Nico González,03.01.2002 (21),Spanien,"10,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Mittelfeld,28,Bruno Costa,19.04.1997 (26),Portugal,"1,50 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Mittelfeld,28,Romário Baró,25.01.2000 (23),Portugal,"1,50 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Mittelfeld,87,Bernardo Folha,23.03.2002 (21),Portugal,"1,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Mittelfeld,25,Otávio,09.02.1995 (28),Portugal,"35,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Mittelfeld,20,André Franco,12.04.1998 (25),Portugal,"3,50 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Sturm,11,Pepê,24.02.1997 (26),Brasilien,"25,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Sturm,13,Galeno,22.10.1997 (25),Brasilien,"20,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Sturm,7,Gabriel Veron,03.09.2002 (20),Brasilien,"11,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Sturm,70,Gonçalo Borges,29.03.2001 (22),Portugal,"2,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Sturm,30,Evanilson,06.10.1999 (23),Brasilien,"22,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Sturm,9,Mehdi Taremi,18.07.1992 (31),Iran,"18,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Sturm,21,Fran Navarro,03.02.1998 (25),Spanien,"13,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Sturm,29,Toni Martínez,30.06.1997 (26),Spanien,"7,00 Mio. €"
FC Porto,30,"26,2",Liga Portugal,16,8,Estádio do Dragão,50.033 Plätze,"-7,90 Mio. €",Sturm,19,Danny Namaso,28.08.2000 (22),England,"5,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Torwart,1,Danny Ward,22.06.1993 (30),Wales,"6,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Torwart,31,Daniel Iversen,19.07.1997 (26),Dänemark,"5,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Torwart,30,Mads Hermansen,11.07.2000 (23),Dänemark,"3,50 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Torwart,12,Alex Smithies,05.03.1990 (33),England,500 Tsd. €
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Abwehr,3,Wout Faes,03.04.1998 (25),Belgien,"20,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Abwehr,15,Harry Souttar,22.10.1998 (24),Australien,"15,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Abwehr,4,Conor Coady,25.02.1993 (30),England,"12,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Abwehr,5,Callum Doyle,03.10.2003 (19),England,"10,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Abwehr,23,Jannik Vestergaard,03.08.1992 (31),Dänemark,"4,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Abwehr,16,Victor Kristiansen,16.12.2002 (20),Dänemark,"12,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Abwehr,33,Luke Thomas,10.06.2001 (22),England,"12,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Abwehr,27,Timothy Castagne,05.12.1995 (27),Belgien,"25,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Abwehr,2,James Justin,23.02.1998 (25),England,"20,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Abwehr,21,Ricardo Pereira,06.10.1993 (29),Portugal,"10,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Mittelfeld,25,Wilfred Ndidi,16.12.1996 (26),Nigeria,"25,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Mittelfeld,24,Boubakary Soumaré,27.02.1999 (24),Frankreich,"20,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Mittelfeld,8,Harry Winks,02.02.1996 (27),England,"10,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Mittelfeld,17,Hamza Choudhury,01.10.1997 (25),England,"5,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Mittelfeld,22,Kiernan Dewsbury-Hall,06.09.1998 (24),England,"25,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Mittelfeld,26,Dennis Praet,14.05.1994 (29),Belgien,"7,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Mittelfeld,11,Marc Albrighton,18.11.1989 (33),England,"1,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Sturm,10,Stephy Mavididi,31.05.1998 (25),England,"6,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Sturm,40,Wanya Marçal,19.10.2002 (20),Portugal,nan
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Sturm,14,Kelechi Iheanacho,03.10.1996 (26),Nigeria,"18,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Sturm,20,Patson Daka,09.10.1998 (24),Sambia,"18,00 Mio. €"
Leicester City,26,"26,3",Championship,15,11,King Power Stadium,32.273 Plätze,"+57,25 Mio. €",Sturm,9,Jamie Vardy,11.01.1987 (36),England,"2,50 Mio. €"
AS Monaco,27,"23,9",Ligue 1,27,10,Stade Louis-II,18.523 Plätze,"+26,00 Mio. €",Torwart,16,Philipp Köhn,02.04.1998 (25),Schweiz,"4,50 Mio. €"
AS Monaco,27,"23,9",Ligue 1,27,10,Stade Louis-II,18.523 Plätze,"+26,00 Mio. €",Torwart,1,Radoslaw Majecki,16.11.1999 (23),Polen,"2,00 Mio. €"
AS Monaco,27,"23,9",Ligue 1,27,10,Stade Louis-II,18.523 Plätze,"+26,00 Mio. €",Torwart,50,Yann Lienard,16.03.2003 (20),Frankreich,200 Tsd. €
AS Monaco,27,"23,9",Ligue 1,27,10,Stade Louis-II,18.523 Plätze,"+26,00 Mio. €",Abwehr,22,Mohammed Salisu,17.04.1999 (24),Ghana,"18,00 Mio. €"
AS Monaco,27,"23,9",Ligue 1,27,10,Stade Louis-II,18.523 Plätze,"+26,00 Mio. €",Abwehr,3,Guillermo Maripán,06.05.1994 (29),Chile,"10,00 Mio. €"
AS Monaco,27,"23,9",Ligue 1,27,10,Stade Louis-II,18.523 Plätze,"+26,00 Mio. €",Abwehr,34,Chrislain Matsima,15.05.2002 (21),Frankreich,"6,00 Mio. €"
AS Monaco,27,"23,9",Ligue 1,27,10,Stade Louis-II,18.523 Plätze,"+26,00 Mio. €",Abwehr,99,Yllan Okou,23.12.2002 (20),Frankreich,300 Tsd. €
AS Monaco,27,"23,9",Ligue 1,27,10,Stade Louis-II,18.523 Plätze,"+26,00 Mio. €",Abwehr,12,Caio Henrique,31.07.1997 (26),Brasilien,"20,00 Mio. €"
AS Monaco,27,"23,9",Ligue 1,27,10,Stade Louis-II,18.523 Plätze,"+26,00 Mio. €",Abwehr,14,Ismail Jakobs,17.08.1999 (23),Senegal,"6,00 Mio. €"
AS Monaco,27,"23,9",Ligue 1,27,10,Stade Louis-II,18.523 Plätze,"+26,00 Mio. €",Abwehr,2,Vanderson,21.06.2001 (22),Brasilien,"20,00 Mio. €"
AS Monaco,27,"23,9",Ligue 1,27,10,Stade Louis-II,18.523 Plätze,"+26,00 Mio. €",Abwehr,26,Ruben Aguilar,26.04.1993 (30),Frankreich,"7,00 Mio. €"
